# Title: January - December 2023 Contiguous U.S. County Heating Degree Days
# Units: Fahrenheit Degree-Days
# Note: Period of Record: 130 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
ID-011,Bingham County,Idaho,8018,64,-82,8100
ID-013,Blaine County,Idaho,8650,59,-172,8822
ID-015,Boise County,Idaho,8117,54,-174,8291
ID-017,Bonner County,Idaho,7352,5,-906,8258
ID-019,Bonneville County,Idaho,8693,52,-190,8883
ID-021,Boundary County,Idaho,7988,4,-1101,9089
ID-023,Butte County,Idaho,9094,76,47,9047
ID-025,Camas County,Idaho,8736,34,-391,9127
ID-027,Canyon County,Idaho,5450,43,-256,5706
ID-029,Caribou County,Idaho,8730,54,-158,8888
ID-031,Cassia County,Idaho,7377,56,-154,7531
ID-033,Clark County,Idaho,9385,53,-181,9566
ID-035,Clearwater County,Idaho,7412,10,-704,8116
ID-037,Custer County,Idaho,9880,46,-312,10192
ID-039,Elmore County,Idaho,6954,39,-305,7259
ID-041,Franklin County,Idaho,7919,43,-303,8222
ID-043,Fremont County,Idaho,9360,43,-353,9713
ID-045,Gem County,Idaho,6390,58,-142,6532
ID-047,Gooding County,Idaho,6387,24,-486,6873
ID-049,Idaho County,Idaho,8242,19,-588,8830
ID-051,Jefferson County,Idaho,8518,73,-47,8565
ID-053,Jerome County,Idaho,6355,27,-471,6826
ID-055,Kootenai County,Idaho,6752,5,-849,7601
ID-057,Latah County,Idaho,6439,6,-868,7307
ID-059,Lemhi County,Idaho,9376,38,-405,9781
ID-061,Lewis County,Idaho,6861,13,-632,7493
ID-063,Lincoln County,Idaho,7064,26,-501,7565
ID-065,Madison County,Idaho,8331,40,-385,8716
ID-067,Minidoka County,Idaho,7285,49,-270,7555
ID-069,Nez Perce County,Idaho,5842,9,-692,6534
ID-071,Oneida County,Idaho,7574,62,-73,7647
ID-073,Owyhee County,Idaho,6902,61,-87,6989
ID-075,Payette County,Idaho,5587,31,-410,5997
ID-077,Power County,Idaho,7664,73,-7,7671
ID-079,Shoshone County,Idaho,7703,8,-824,8527
ID-081,Teton County,Idaho,9242,35,-417,9659
ID-083,Twin Falls County,Idaho,6961,72,-37,6998
ID-085,Valley County,Idaho,9408,38,-359,9767
ID-087,Washington County,Idaho,6793,57,-122,6915
IL-001,Adams County,Illinois,4755,3,-982,5737
IL-003,Alexander County,Illinois,3478,3,-936,4414
IL-005,Bond County,Illinois,4149,2,-1060,5209
IL-007,Boone County,Illinois,5976,4,-1136,7112
IL-009,Brown County,Illinois,4830,5,-950,5780
IL-011,Bureau County,Illinois,5457,4,-1193,6650
IL-013,Calhoun County,Illinois,4305,3,-987,5292
IL-015,Carroll County,Illinois,5900,4,-1194,7094
IL-017,Cass County,Illinois,4798,6,-941,5739
IL-019,Champaign County,Illinois,4884,4,-1170,6054
IL-021,Christian County,Illinois,4471,2,-1158,5629
IL-023,Clark County,Illinois,4340,2,-1188,5528
IL-025,Clay County,Illinois,4088,2,-1113,5201
IL-027,Clinton County,Illinois,3976,1,-1075,5051
IL-029,Coles County,Illinois,4562,3,-1121,5683
IL-031,Cook County,Illinois,5307,4,-1294,6601
IL-033,Crawford County,Illinois,4182,2,-1106,5288
IL-035,Cumberland County,Illinois,4391,2,-1118,5509
IL-037,DeKalb County,Illinois,5804,4,-1129,6933
IL-039,De Witt County,Illinois,4849,2,-1233,6082
IL-041,Douglas County,Illinois,4631,3,-1219,5850
IL-043,DuPage County,Illinois,5485,4,-1233,6718
IL-045,Edgar County,Illinois,4651,4,-1103,5754
IL-047,Edwards County,Illinois,3921,4,-1005,4926
IL-049,Effingham County,Illinois,4303,2,-1122,5425
IL-051,Fayette County,Illinois,4250,3,-1079,5329
IL-053,Ford County,Illinois,5106,4,-1175,6281
IL-055,Franklin County,Illinois,3842,3,-981,4823
IL-057,Fulton County,Illinois,4917,2,-1086,6003
IL-059,Gallatin County,Illinois,3712,3,-888,4600
IL-061,Greene County,Illinois,4438,4,-927,5365
IL-063,Grundy County,Illinois,5324,4,-1202,6526
IL-065,Hamilton County,Illinois,3851,4,-991,4842
IL-067,Hancock County,Illinois,4977,6,-957,5934
IL-069,Hardin County,Illinois,3647,3,-885,4532
IL-071,Henderson County,Illinois,5208,5,-1005,6213
IL-073,Henry County,Illinois,5458,4,-1148,6606
IL-075,Iroquois County,Illinois,5197,4,-1098,6295
IL-077,Jackson County,Illinois,3846,3,-921,4767
IL-079,Jasper County,Illinois,4193,2,-1140,5333
IL-081,Jefferson County,Illinois,3942,2,-1011,4953
IL-083,Jersey County,Illinois,4223,3,-1003,5226
IL-085,Jo Daviess County,Illinois,6143,5,-1098,7241
IL-087,Johnson County,Illinois,3709,3,-889,4598
IL-089,Kane County,Illinois,5749,4,-1125,6874
IL-091,Kankakee County,Illinois,5290,4,-1132,6422
IL-093,Kendall County,Illinois,5542,4,-1074,6616
IL-095,Knox County,Illinois,5326,5,-1073,6399
IL-097,Lake County,Illinois,5631,4,-1322,6953
IL-099,LaSalle County,Illinois,5456,4,-1127,6583
IL-101,Lawrence County,Illinois,4092,3,-988,5080
IL-103,Lee County,Illinois,5670,4,-1218,6888
IL-105,Livingston County,Illinois,5090,4,-1327,6417
IL-107,Logan County,Illinois,4738,2,-1163,5901
IL-109,McDonough County,Illinois,5086,5,-982,6068
IL-111,McHenry County,Illinois,6031,4,-1104,7135
IL-113,McLean County,Illinois,4951,3,-1356,6307
IL-115,Macon County,Illinois,4722,2,-1129,5851
IL-117,Macoupin County,Illinois,4370,3,-1061,5431
IL-119,Madison County,Illinois,4049,3,-1015,5064
IL-121,Marion County,Illinois,4081,2,-1069,5150
IL-123,Marshall County,Illinois,5147,3,-1256,6403
IL-125,Mason County,Illinois,4742,3,-1077,5819
IL-127,Massac County,Illinois,3429,3,-980,4409
IL-129,Menard County,Illinois,4772,2,-1013,5785
IL-131,Mercer County,Illinois,5341,5,-1103,6444
IL-133,Monroe County,Illinois,3807,4,-1013,4820
IL-135,Montgomery County,Illinois,4345,3,-1111,5456
IL-137,Morgan County,Illinois,4709,4,-977,5686
IL-139,Moultrie County,Illinois,4658,3,-1093,5751
IL-141,Ogle County,Illinois,5862,4,-1171,7033
IL-143,Peoria County,Illinois,4946,2,-1303,6249
IL-145,Perry County,Illinois,3909,3,-983,4892
IL-147,Piatt County,Illinois,4777,3,-1223,6000
IL-149,Pike County,Illinois,4601,4,-953,5554
IL-151,Pope County,Illinois,3658,3,-887,4545
IL-153,Pulaski County,Illinois,3466,3,-940,4406
IL-155,Putnam County,Illinois,5262,4,-1153,6415
IL-157,Randolph County,Illinois,3965,6,-885,4850
IL-159,Richland County,Illinois,4081,3,-1030,5111
IL-161,Rock Island County,Illinois,5367,3,-1197,6564
IL-163,St. Clair County,Illinois,3943,3,-964,4907
IL-165,Saline County,Illinois,3802,3,-877,4679
IL-167,Sangamon County,Illinois,4630,2,-1074,5704
IL-169,Schuyler County,Illinois,4877,4,-981,5858
IL-171,Scott County,Illinois,4637,5,-917,5554
IL-173,Shelby County,Illinois,4525,3,-1052,5577
IL-175,Stark County,Illinois,5330,4,-1178,6508
IL-177,Stephenson County,Illinois,6114,5,-1159,7273
IL-179,Tazewell County,Illinois,4821,2,-1299,6120
IL-181,Union County,Illinois,3750,3,-879,4629
IL-183,Vermilion County,Illinois,5035,6,-951,5986
IL-185,Wabash County,Illinois,3933,3,-985,4918
IL-187,Warren County,Illinois,5332,5,-1012,6344
IL-189,Washington County,Illinois,3965,3,-1017,4982
IL-191,Wayne County,Illinois,3942,3,-1050,4992
IL-193,White County,Illinois,3782,4,-970,4752
IL-195,Whiteside County,Illinois,5557,4,-1239,6796
IL-197,Will County,Illinois,5405,4,-1091,6496
IL-199,Williamson County,Illinois,3827,3,-917,4744
IL-201,Winnebago County,Illinois,5930,4,-1163,7093
IL-203,Woodford County,Illinois,5024,3,-1371,6395
IN-001,Adams County,Indiana,5089,4,-1264,6353
IN-003,Allen County,Indiana,5221,4,-1216,6437
IN-005,Bartholomew County,Indiana,4237,1,-1182,5419
IN-007,Benton County,Indiana,5159,4,-1171,6330
IN-009,Blackford County,Indiana,4943,3,-1182,6125
IN-011,Boone County,Indiana,5010,3,-1172,6182
IN-013,Brown County,Indiana,4419,1,-1174,5593
IN-015,Carroll County,Indiana,5042,4,-1165,6207
IN-017,Cass County,Indiana,5166,4,-1148,6314
IN-019,Clark County,Indiana,3985,3,-1009,4994
IN-021,Clay County,Indiana,4409,2,-1231,5640
IN-023,Clinton County,Indiana,5057,4,-1156,6213
IN-025,Crawford County,Indiana,4211,7,-756,4967
IN-027,Daviess County,Indiana,4116,2,-1129,5245
IN-029,Dearborn County,Indiana,4353,2,-1047,5400
IN-031,Decatur County,Indiana,4459,2,-1088,5547
IN-033,DeKalb County,Indiana,5498,4,-1158,6656
IN-035,Delaware County,Indiana,4776,2,-1278,6054
IN-037,Dubois County,Indiana,4182,6,-868,5050
IN-039,Elkhart County,Indiana,5522,4,-1232,6754
IN-041,Fayette County,Indiana,4799,3,-1070,5869
IN-043,Floyd County,Indiana,3909,2,-1040,4949
IN-045,Fountain County,Indiana,4987,4,-1025,6012
IN-047,Franklin County,Indiana,4602,3,-1042,5644
IN-049,Fulton County,Indiana,5294,4,-1255,6549
IN-051,Gibson County,Indiana,3859,3,-1020,4879
IN-053,Grant County,Indiana,4910,3,-1207,6117
IN-055,Greene County,Indiana,4278,2,-1243,5521
IN-057,Hamilton County,Indiana,4866,3,-1139,6005
IN-059,Hancock County,Indiana,4677,2,-1174,5851
IN-061,Harrison County,Indiana,3911,3,-992,4903
IN-063,Hendricks County,Indiana,4820,2,-1142,5962
IN-065,Henry County,Indiana,4870,3,-1207,6077
IN-067,Howard County,Indiana,5059,4,-1141,6200
IN-069,Huntington County,Indiana,5155,3,-1130,6285
IN-071,Jackson County,Indiana,4128,1,-1167,5295
IN-073,Jasper County,Indiana,5256,4,-1191,6447
IN-075,Jay County,Indiana,5030,4,-1185,6215
IN-077,Jefferson County,Indiana,4052,2,-1141,5193
IN-079,Jennings County,Indiana,4159,2,-1141,5300
IN-081,Johnson County,Indiana,4520,2,-1192,5712
IN-083,Knox County,Indiana,4044,2,-1087,5131
IN-085,Kosciusko County,Indiana,5430,4,-1171,6601
IN-087,LaGrange County,Indiana,5558,4,-1223,6781
IN-089,Lake County,Indiana,5330,4,-1190,6520
IN-091,LaPorte County,Indiana,5403,3,-1211,6614
IN-093,Lawrence County,Indiana,4367,2,-1032,5399
IN-095,Madison County,Indiana,4742,2,-1240,5982
IN-097,Marion County,Indiana,4677,2,-1133,5810
IN-099,Marshall County,Indiana,5384,4,-1313,6697
IN-101,Martin County,Indiana,4247,2,-1079,5326
IN-103,Miami County,Indiana,5148,4,-1130,6278
IN-105,Monroe County,Indiana,4500,2,-1135,5635
IN-107,Montgomery County,Indiana,4956,4,-1177,6133
IN-109,Morgan County,Indiana,4552,2,-1161,5713
IN-111,Newton County,Indiana,5240,4,-1168,6408
IN-113,Noble County,Indiana,5562,4,-1129,6691
IN-115,Ohio County,Indiana,4128,2,-1108,5236
IN-117,Orange County,Indiana,4319,5,-875,5194
IN-119,Owen County,Indiana,4464,2,-1205,5669
IN-121,Parke County,Indiana,4848,4,-965,5813
IN-123,Perry County,Indiana,4096,10,-640,4736
IN-125,Pike County,Indiana,4000,2,-1046,5046
IN-127,Porter County,Indiana,5396,4,-1183,6579
IN-129,Posey County,Indiana,3701,3,-936,4637
IN-131,Pulaski County,Indiana,5275,4,-1232,6507
IN-133,Putnam County,Indiana,4807,2,-1076,5883
IN-135,Randolph County,Indiana,5053,4,-1159,6212
IN-137,Ripley County,Indiana,4400,2,-1085,5485
IN-139,Rush County,Indiana,4672,2,-1138,5810
IN-141,St. Joseph County,Indiana,5423,4,-1305,6728
IN-143,Scott County,Indiana,4017,2,-1147,5164
IN-145,Shelby County,Indiana,4437,2,-1191,5628
IN-147,Spencer County,Indiana,3907,6,-762,4669
IN-149,Starke County,Indiana,5301,4,-1295,6596
IN-151,Steuben County,Indiana,5642,4,-1231,6873
IN-153,Sullivan County,Indiana,4112,1,-1301,5413
IN-155,Switzerland County,Indiana,4027,2,-1140,5167
IN-157,Tippecanoe County,Indiana,4952,4,-1211,6163
IN-159,Tipton County,Indiana,4992,3,-1167,6159
IN-161,Union County,Indiana,4847,4,-1013,5860
IN-163,Vanderburgh County,Indiana,3698,3,-962,4660
IN-165,Vermillion County,Indiana,4814,4,-959,5773
IN-167,Vigo County,Indiana,4330,2,-1241,5571
IN-169,Wabash County,Indiana,5164,4,-1104,6268
IN-171,Warren County,Indiana,5081,4,-1040,6121
IN-173,Warrick County,Indiana,3843,3,-940,4783
IN-175,Washington County,Indiana,4200,2,-1054,5254
IN-177,Wayne County,Indiana,5060,5,-1013,6073
IN-179,Wells County,Indiana,5090,4,-1204,6294
IN-181,White County,Indiana,5130,4,-1203,6333
IN-183,Whitley County,Indiana,5387,4,-1114,6501
IA-001,Adair County,Iowa,5894,8,-977,6871
IA-003,Adams County,Iowa,5745,8,-961,6706
IA-005,Allamakee County,Iowa,6721,8,-1032,7753
IA-007,Appanoose County,Iowa,5432,9,-895,6327
IA-009,Audubon County,Iowa,6153,8,-979,7132
IA-011,Benton County,Iowa,6194,7,-987,7181
IA-013,Black Hawk County,Iowa,6216,5,-1194,7410
IA-015,Boone County,Iowa,6022,6,-1068,7090
IA-017,Bremer County,Iowa,6483,5,-1196,7679
IA-019,Buchanan County,Iowa,6435,6,-1071,7506
IA-021,Buena Vista County,Iowa,6765,12,-884,7649
IA-023,Butler County,Iowa,6469,6,-1122,7591
IA-025,Calhoun County,Iowa,6375,8,-980,7355
IA-027,Carroll County,Iowa,6153,5,-1123,7276
IA-029,Cass County,Iowa,5852,8,-948,6800
IA-031,Cedar County,Iowa,5822,5,-1044,6866
IA-033,Cerro Gordo County,Iowa,6826,7,-1083,7909
IA-035,Cherokee County,Iowa,6728,12,-888,7616
IA-037,Chickasaw County,Iowa,6799,6,-1118,7917
IA-039,Clarke County,Iowa,5517,4,-1043,6560
IA-041,Clay County,Iowa,6934,12,-950,7884
IA-043,Clayton County,Iowa,6497,6,-1070,7567
IA-045,Clinton County,Iowa,5597,4,-1233,6830
IA-047,Crawford County,Iowa,6124,5,-1133,7257
IA-049,Dallas County,Iowa,5781,7,-1005,6786
IA-051,Davis County,Iowa,5363,6,-922,6285
IA-053,Decatur County,Iowa,5378,4,-1038,6416
IA-055,Delaware County,Iowa,6403,5,-1119,7522
IA-057,Des Moines County,Iowa,5271,5,-991,6262
IA-059,Dickinson County,Iowa,7200,13,-884,8084
IA-061,Dubuque County,Iowa,6274,5,-1052,7326
IA-063,Emmet County,Iowa,7136,11,-941,8077
IA-065,Fayette County,Iowa,6722,7,-1078,7800
IA-067,Floyd County,Iowa,6739,8,-1062,7801
IA-069,Franklin County,Iowa,6613,6,-1115,7728
IA-071,Fremont County,Iowa,5420,11,-795,6215
IA-073,Greene County,Iowa,6072,6,-1041,7113
IA-075,Grundy County,Iowa,6286,6,-1115,7401
IA-077,Guthrie County,Iowa,6004,7,-970,6974
IA-079,Hamilton County,Iowa,6466,9,-932,7398
IA-081,Hancock County,Iowa,6912,9,-964,7876
IA-083,Hardin County,Iowa,6361,6,-1089,7450
IA-085,Harrison County,Iowa,5850,8,-972,6822
IA-087,Henry County,Iowa,5427,8,-898,6325
IA-089,Howard County,Iowa,7065,6,-1173,8238
IA-091,Humboldt County,Iowa,6662,9,-856,7518
IA-093,Ida County,Iowa,6416,9,-1003,7419
IA-095,Iowa County,Iowa,5848,5,-1065,6913
IA-097,Jackson County,Iowa,5891,5,-1152,7043
IA-099,Jasper County,Iowa,5774,6,-1055,6829
IA-101,Jefferson County,Iowa,5607,10,-797,6404
IA-103,Johnson County,Iowa,5797,6,-1017,6814
IA-105,Jones County,Iowa,5989,5,-1182,7171
IA-107,Keokuk County,Iowa,5681,5,-1004,6685
IA-109,Kossuth County,Iowa,6914,9,-951,7865
IA-111,Lee County,Iowa,5158,7,-867,6025
IA-113,Linn County,Iowa,6054,5,-1131,7185
IA-115,Louisa County,Iowa,5344,5,-1074,6418
IA-117,Lucas County,Iowa,5521,6,-957,6478
IA-119,Lyon County,Iowa,7217,16,-699,7916
IA-121,Madison County,Iowa,5627,4,-1042,6669
IA-123,Mahaska County,Iowa,5548,4,-1064,6612
IA-125,Marion County,Iowa,5564,8,-920,6484
IA-127,Marshall County,Iowa,6071,6,-1077,7148
IA-129,Mills County,Iowa,5568,11,-821,6389
IA-131,Mitchell County,Iowa,6972,7,-1112,8084
IA-133,Monona County,Iowa,6084,9,-959,7043
IA-135,Monroe County,Iowa,5462,6,-938,6400
IA-137,Montgomery County,Iowa,5638,10,-913,6551
IA-139,Muscatine County,Iowa,5598,6,-971,6569
IA-141,O&#039;Brien County,Iowa,6980,13,-841,7821
IA-143,Osceola County,Iowa,7291,14,-758,8049
IA-145,Page County,Iowa,5482,10,-895,6377
IA-147,Palo Alto County,Iowa,6956,13,-878,7834
IA-149,Plymouth County,Iowa,6601,12,-892,7493
IA-151,Pocahontas County,Iowa,6795,12,-739,7534
IA-153,Polk County,Iowa,5721,7,-977,6698
IA-155,Pottawattamie County,Iowa,5750,10,-885,6635
IA-157,Poweshiek County,Iowa,5849,4,-1123,6972
IA-159,Ringgold County,Iowa,5477,4,-1062,6539
IA-161,Sac County,Iowa,6394,8,-1059,7453
IA-163,Scott County,Iowa,5424,3,-1270,6694
IA-165,Shelby County,Iowa,6006,8,-1005,7011
IA-167,Sioux County,Iowa,6993,16,-706,7699
IA-169,Story County,Iowa,6014,5,-1080,7094
IA-171,Tama County,Iowa,6139,7,-1064,7203
IA-173,Taylor County,Iowa,5543,7,-1004,6547
IA-175,Union County,Iowa,5672,5,-1027,6699
IA-177,Van Buren County,Iowa,5410,10,-770,6180
IA-179,Wapello County,Iowa,5464,6,-957,6421
IA-181,Warren County,Iowa,5570,8,-914,6484
IA-183,Washington County,Iowa,5642,7,-984,6626
IA-185,Wayne County,Iowa,5483,6,-928,6411
IA-187,Webster County,Iowa,6432,9,-929,7361
IA-189,Winnebago County,Iowa,7061,9,-984,8045
IA-191,Winneshiek County,Iowa,6797,6,-1274,8071
IA-193,Woodbury County,Iowa,6321,10,-930,7251
IA-195,Worth County,Iowa,7009,7,-1073,8082
IA-197,Wright County,Iowa,6721,9,-923,7644
KS-001,Allen County,Kansas,4076,10,-690,4766
KS-003,Anderson County,Kansas,4239,9,-709,4948
KS-005,Atchison County,Kansas,4739,8,-842,5581
KS-007,Barber County,Kansas,3912,5,-784,4696
KS-009,Barton County,Kansas,4717,16,-587,5304
KS-011,Bourbon County,Kansas,3999,9,-728,4727
KS-013,Brown County,Kansas,4945,9,-866,5811
KS-015,Butler County,Kansas,4094,8,-803,4897
KS-017,Chase County,Kansas,4463,8,-711,5174
KS-019,Chautauqua County,Kansas,3745,8,-663,4408
KS-021,Cherokee County,Kansas,3562,6,-770,4332
KS-023,Cheyenne County,Kansas,5677,30,-426,6103
KS-025,Clark County,Kansas,4092,13,-602,4694
KS-027,Clay County,Kansas,4687,8,-832,5519
KS-029,Cloud County,Kansas,4676,5,-960,5636
KS-031,Coffey County,Kansas,3947,3,-1072,5019
KS-033,Comanche County,Kansas,3998,7,-729,4727
KS-035,Cowley County,Kansas,3831,8,-740,4571
KS-037,Crawford County,Kansas,3803,9,-743,4546
KS-039,Decatur County,Kansas,5571,26,-468,6039
KS-041,Dickinson County,Kansas,4457,7,-864,5321
KS-043,Doniphan County,Kansas,4835,10,-785,5620
KS-045,Douglas County,Kansas,4319,6,-886,5205
KS-047,Edwards County,Kansas,4379,5,-767,5146
KS-049,Elk County,Kansas,3947,9,-689,4636
KS-051,Ellis County,Kansas,4892,17,-621,5513
KS-053,Ellsworth County,Kansas,4460,8,-846,5306
KS-055,Finney County,Kansas,4874,19,-564,5438
KS-057,Ford County,Kansas,4440,8,-678,5118
KS-059,Franklin County,Kansas,4240,6,-851,5091
KS-061,Geary County,Kansas,4527,7,-863,5390
KS-063,Gove County,Kansas,5173,26,-493,5666
KS-065,Graham County,Kansas,5190,25,-513,5703
KS-067,Grant County,Kansas,4709,25,-440,5149
KS-069,Gray County,Kansas,4656,17,-592,5248
KS-071,Greeley County,Kansas,5545,42,-264,5809
KS-073,Greenwood County,Kansas,4105,8,-796,4901
KS-075,Hamilton County,Kansas,5127,40,-259,5386
KS-077,Harper County,Kansas,3877,8,-707,4584
KS-079,Harvey County,Kansas,4227,8,-771,4998
KS-081,Haskell County,Kansas,4697,19,-492,5189
KS-083,Hodgeman County,Kansas,4557,13,-652,5209
KS-085,Jackson County,Kansas,4822,10,-813,5635
KS-087,Jefferson County,Kansas,4540,6,-880,5420
KS-089,Jewell County,Kansas,5054,6,-900,5954
KS-091,Johnson County,Kansas,4285,4,-954,5239
KS-093,Kearny County,Kansas,4954,26,-470,5424
KS-095,Kingman County,Kansas,4122,8,-689,4811
KS-097,Kiowa County,Kansas,4210,5,-771,4981
KS-099,Labette County,Kansas,3709,10,-629,4338
KS-101,Lane County,Kansas,5023,21,-569,5592
KS-103,Leavenworth County,Kansas,4404,5,-946,5350
KS-105,Lincoln County,Kansas,4560,6,-920,5480
KS-107,Linn County,Kansas,4165,9,-724,4889
KS-109,Logan County,Kansas,5294,27,-446,5740
KS-111,Lyon County,Kansas,4266,7,-951,5217
KS-113,McPherson County,Kansas,4378,7,-826,5204
KS-115,Marion County,Kansas,4412,8,-777,5189
KS-117,Marshall County,Kansas,5305,23,-551,5856
KS-119,Meade County,Kansas,4263,15,-539,4802
KS-121,Miami County,Kansas,4221,4,-874,5095
KS-123,Mitchell County,Kansas,4816,8,-858,5674
KS-125,Montgomery County,Kansas,3715,11,-606,4321
KS-127,Morris County,Kansas,4569,7,-820,5389
KS-129,Morton County,Kansas,4500,21,-445,4945
KS-131,Nemaha County,Kansas,5211,13,-685,5896
KS-133,Neosho County,Kansas,3893,10,-662,4555
KS-135,Ness County,Kansas,4858,23,-504,5362
KS-137,Norton County,Kansas,5503,31,-476,5979
KS-139,Osage County,Kansas,4217,5,-1012,5229
KS-141,Osborne County,Kansas,4907,11,-748,5655
KS-143,Ottawa County,Kansas,4536,7,-921,5457
KS-145,Pawnee County,Kansas,4615,12,-632,5247
KS-147,Phillips County,Kansas,5317,24,-543,5860
KS-149,Pottawatomie County,Kansas,4850,10,-742,5592
KS-151,Pratt County,Kansas,4152,4,-827,4979
KS-153,Rawlins County,Kansas,5609,28,-457,6066
KS-155,Reno County,Kansas,4290,10,-686,4976
KS-157,Republic County,Kansas,4989,5,-953,5942
KS-159,Rice County,Kansas,4475,9,-708,5183
KS-161,Riley County,Kansas,4705,9,-800,5505
KS-163,Rooks County,Kansas,5067,22,-570,5637
KS-165,Rush County,Kansas,4830,20,-545,5375
KS-167,Russell County,Kansas,4620,8,-830,5450
KS-169,Saline County,Kansas,4406,7,-888,5294
KS-171,Scott County,Kansas,5096,22,-544,5640
KS-173,Sedgwick County,Kansas,4015,7,-768,4783
KS-175,Seward County,Kansas,4417,19,-479,4896
KS-177,Shawnee County,Kansas,4417,7,-934,5351
KS-179,Sheridan County,Kansas,5414,25,-479,5893
KS-181,Sherman County,Kansas,5673,27,-463,6136
KS-183,Smith County,Kansas,5249,19,-638,5887
KS-185,Stafford County,Kansas,4467,9,-677,5144
KS-187,Stanton County,Kansas,4761,30,-362,5123
KS-189,Stevens County,Kansas,4504,21,-461,4965
KS-191,Sumner County,Kansas,3832,9,-722,4554
KS-193,Thomas County,Kansas,5544,26,-473,6017
KS-195,Trego County,Kansas,5055,25,-491,5546
KS-197,Wabaunsee County,Kansas,4519,7,-899,5418
KS-199,Wallace County,Kansas,5510,33,-402,5912
KS-201,Washington County,Kansas,5176,15,-691,5867
KS-203,Wichita County,Kansas,5319,33,-387,5706
KS-205,Wilson County,Kansas,3846,10,-689,4535
KS-207,Woodson County,Kansas,3932,6,-860,4792
KS-209,Wyandotte County,Kansas,4318,5,-973,5291
KY-001,Adair County,Kentucky,3541,1,-1012,4553
KY-003,Allen County,Kentucky,3328,2,-866,4194
KY-005,Anderson County,Kentucky,3707,2,-1173,4880
KY-007,Ballard County,Kentucky,3309,3,-1006,4315
KY-009,Barren County,Kentucky,3391,1,-906,4297
KY-011,Bath County,Kentucky,3971,4,-909,4880
KY-013,Bell County,Kentucky,3903,2,-757,4660
KY-015,Boone County,Kentucky,4161,2,-1071,5232
KY-017,Bourbon County,Kentucky,3936,2,-1094,5030
KY-019,Boyd County,Kentucky,3903,2,-1003,4906
KY-021,Boyle County,Kentucky,3696,1,-1109,4805
KY-023,Bracken County,Kentucky,4186,3,-986,5172
KY-025,Breathitt County,Kentucky,3611,1,-928,4539
KY-027,Breckinridge County,Kentucky,3833,2,-855,4688
KY-029,Bullitt County,Kentucky,3634,2,-1060,4694
KY-031,Butler County,Kentucky,3290,1,-1056,4346
KY-033,Caldwell County,Kentucky,3312,1,-984,4296
KY-035,Calloway County,Kentucky,3343,5,-735,4078
KY-037,Campbell County,Kentucky,4127,2,-1034,5161
KY-039,Carlisle County,Kentucky,3232,3,-1001,4233
KY-041,Carroll County,Kentucky,3906,2,-1115,5021
KY-043,Carter County,Kentucky,4093,2,-954,5047
KY-045,Casey County,Kentucky,3733,1,-1009,4742
KY-047,Christian County,Kentucky,3230,1,-986,4216
KY-049,Clark County,Kentucky,3804,2,-1076,4880
KY-051,Clay County,Kentucky,3680,1,-874,4554
KY-053,Clinton County,Kentucky,3451,2,-967,4418
KY-055,Crittenden County,Kentucky,3479,3,-933,4412
KY-057,Cumberland County,Kentucky,3339,1,-945,4284
KY-059,Daviess County,Kentucky,3664,3,-847,4511
KY-061,Edmonson County,Kentucky,3314,1,-1068,4382
KY-063,Elliott County,Kentucky,4036,3,-909,4945
KY-065,Estill County,Kentucky,3670,1,-943,4613
KY-067,Fayette County,Kentucky,3750,1,-1238,4988
KY-069,Fleming County,Kentucky,4131,5,-891,5022
KY-071,Floyd County,Kentucky,3702,4,-791,4493
KY-073,Franklin County,Kentucky,3772,2,-1144,4916
KY-075,Fulton County,Kentucky,3146,2,-918,4064
KY-077,Gallatin County,Kentucky,3953,2,-1111,5064
KY-079,Garrard County,Kentucky,3653,1,-1082,4735
KY-081,Grant County,Kentucky,4047,2,-1086,5133
KY-083,Graves County,Kentucky,3268,3,-905,4173
KY-085,Grayson County,Kentucky,3536,1,-1056,4592
KY-087,Green County,Kentucky,3481,1,-1029,4510
KY-089,Greenup County,Kentucky,4099,2,-992,5091
KY-091,Hancock County,Kentucky,3893,7,-689,4582
KY-093,Hardin County,Kentucky,3662,1,-1055,4717
KY-095,Harlan County,Kentucky,4104,2,-818,4922
KY-097,Harrison County,Kentucky,4007,2,-1061,5068
KY-099,Hart County,Kentucky,3440,1,-1046,4486
KY-101,Henderson County,Kentucky,3595,2,-908,4503
KY-103,Henry County,Kentucky,3963,3,-1063,5026
KY-105,Hickman County,Kentucky,3185,2,-960,4145
KY-107,Hopkins County,Kentucky,3267,1,-1046,4313
KY-109,Jackson County,Kentucky,3817,1,-918,4735
KY-111,Jefferson County,Kentucky,3756,3,-998,4754
KY-113,Jessamine County,Kentucky,3636,1,-1227,4863
KY-115,Johnson County,Kentucky,3839,3,-858,4697
KY-117,Kenton County,Kentucky,4172,2,-1050,5222
KY-119,Knott County,Kentucky,3799,4,-816,4615
KY-121,Knox County,Kentucky,3714,2,-810,4524
KY-123,Larue County,Kentucky,3595,1,-1066,4661
KY-125,Laurel County,Kentucky,3735,1,-875,4610
KY-127,Lawrence County,Kentucky,3876,2,-929,4805
KY-129,Lee County,Kentucky,3639,2,-895,4534
KY-131,Leslie County,Kentucky,3769,2,-858,4627
KY-133,Letcher County,Kentucky,4024,4,-734,4758
