# Title: January - December 2023 Contiguous U.S. County Cooling Degree Days
# Units: Fahrenheit Degree-Days
# Note: Period of Record: 130 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
NE-007,Banner County,Nebraska,531,78,61,470
NE-009,Blaine County,Nebraska,867,77,38,829
NE-011,Boone County,Nebraska,1002,101,126,876
NE-013,Box Butte County,Nebraska,608,88,72,536
NE-015,Boyd County,Nebraska,1002,92,85,917
NE-017,Brown County,Nebraska,859,83,52,807
NE-019,Buffalo County,Nebraska,1021,82,64,957
NE-021,Burt County,Nebraska,1085,104,151,934
NE-023,Butler County,Nebraska,1149,104,149,1000
NE-025,Cass County,Nebraska,1197,86,85,1112
NE-027,Cedar County,Nebraska,987,95,118,869
NE-029,Chase County,Nebraska,994,89,102,892
NE-031,Cherry County,Nebraska,802,106,135,667
NE-033,Cheyenne County,Nebraska,650,74,53,597
NE-035,Clay County,Nebraska,1173,89,106,1067
NE-037,Colfax County,Nebraska,1176,116,226,950
NE-039,Cuming County,Nebraska,1073,102,154,919
NE-041,Custer County,Nebraska,883,89,86,797
NE-043,Dakota County,Nebraska,1063,111,168,895
NE-045,Dawes County,Nebraska,698,86,78,620
NE-047,Dawson County,Nebraska,939,74,23,916
NE-049,Deuel County,Nebraska,800,74,60,740
NE-051,Dixon County,Nebraska,985,96,108,877
NE-053,Dodge County,Nebraska,1195,117,216,979
NE-055,Douglas County,Nebraska,1241,103,182,1059
NE-057,Dundy County,Nebraska,1049,82,88,961
NE-059,Fillmore County,Nebraska,1220,87,97,1123
NE-061,Franklin County,Nebraska,1189,83,85,1104
NE-063,Frontier County,Nebraska,1012,74,63,949
NE-065,Furnas County,Nebraska,1119,69,22,1097
NE-067,Gage County,Nebraska,1263,84,72,1191
NE-069,Garden County,Nebraska,740,100,137,603
NE-071,Garfield County,Nebraska,814,72,22,792
NE-073,Gosper County,Nebraska,1005,66,10,995
NE-075,Grant County,Nebraska,706,101,129,577
NE-077,Greeley County,Nebraska,983,102,124,859
NE-079,Hall County,Nebraska,1152,106,149,1003
NE-081,Hamilton County,Nebraska,1215,107,172,1043
NE-083,Harlan County,Nebraska,1186,77,61,1125
NE-085,Hayes County,Nebraska,986,74,56,930
NE-087,Hitchcock County,Nebraska,1059,65,16,1043
NE-089,Holt County,Nebraska,893,88,77,816
NE-091,Hooker County,Nebraska,761,88,71,690
NE-093,Howard County,Nebraska,1099,106,152,947
NE-095,Jefferson County,Nebraska,1386,103,200,1186
NE-097,Johnson County,Nebraska,1187,75,20,1167
NE-099,Kearney County,Nebraska,1043,75,26,1017
NE-101,Keith County,Nebraska,907,93,101,806
NE-103,Keya Paha County,Nebraska,923,97,104,819
NE-105,Kimball County,Nebraska,441,63,16,425
NE-107,Knox County,Nebraska,1004,93,105,899
NE-109,Lancaster County,Nebraska,1298,101,176,1122
NE-111,Lincoln County,Nebraska,890,80,49,841
NE-113,Logan County,Nebraska,813,79,34,779
NE-115,Loup County,Nebraska,797,62,4,793
NE-117,McPherson County,Nebraska,771,83,46,725
NE-119,Madison County,Nebraska,1063,105,143,920
NE-121,Merrick County,Nebraska,1252,117,233,1019
NE-123,Morrill County,Nebraska,703,93,113,590
NE-125,Nance County,Nebraska,1167,114,215,952
NE-127,Nemaha County,Nebraska,1204,73,12,1192
NE-129,Nuckolls County,Nebraska,1251,90,119,1132
NE-131,Otoe County,Nebraska,1191,77,29,1162
NE-133,Pawnee County,Nebraska,1183,71,-11,1194
NE-135,Perkins County,Nebraska,918,89,89,829
NE-137,Phelps County,Nebraska,1032,71,25,1007
NE-139,Pierce County,Nebraska,1007,101,120,887
NE-141,Platte County,Nebraska,1137,114,204,933
NE-143,Polk County,Nebraska,1240,113,215,1025
NE-145,Red Willow County,Nebraska,1145,83,99,1046
NE-147,Richardson County,Nebraska,1288,79,76,1212
NE-149,Rock County,Nebraska,829,82,52,777
NE-151,Saline County,Nebraska,1292,96,149,1143
NE-153,Sarpy County,Nebraska,1240,98,148,1092
NE-155,Saunders County,Nebraska,1252,111,212,1040
NE-157,Scotts Bluff County,Nebraska,681,92,109,572
NE-159,Seward County,Nebraska,1231,101,163,1068
NE-161,Sheridan County,Nebraska,675,98,114,561
NE-163,Sherman County,Nebraska,968,89,91,877
NE-165,Sioux County,Nebraska,534,88,68,466
NE-167,Stanton County,Nebraska,1112,115,196,916
NE-169,Thayer County,Nebraska,1316,97,151,1165
NE-171,Thomas County,Nebraska,841,77,36,805
NE-173,Thurston County,Nebraska,1036,108,153,883
NE-175,Valley County,Nebraska,884,80,58,826
NE-177,Washington County,Nebraska,1185,103,171,1014
NE-179,Wayne County,Nebraska,1022,109,148,874
NE-181,Webster County,Nebraska,1237,91,120,1117
NE-183,Wheeler County,Nebraska,935,100,109,826
NE-185,York County,Nebraska,1231,105,147,1084
NV-001,Churchill County,Nevada,749,96,120,629
NV-003,Clark County,Nevada,2468,89,166,2302
NV-005,Douglas County,Nevada,368,106,107,261
NV-007,Elko County,Nevada,310,102,71,239
NV-009,Esmeralda County,Nevada,828,98,152,676
NV-011,Eureka County,Nevada,369,104,104,265
NV-013,Humboldt County,Nevada,597,105,124,473
NV-015,Lander County,Nevada,477,101,95,382
NV-017,Lincoln County,Nevada,1072,87,121,951
NV-019,Lyon County,Nevada,635,103,137,498
NV-021,Mineral County,Nevada,620,106,164,456
NV-023,Nye County,Nevada,763,101,148,615
NV-027,Pershing County,Nevada,717,93,102,615
NV-029,Storey County,Nevada,624,108,171,453
NV-031,Washoe County,Nevada,517,101,121,396
NV-033,White Pine County,Nevada,331,92,66,265
NV-510,Carson City,Nevada,475,105,134,341
NH-001,Belknap County,New Hampshire,376,115,134,242
NH-003,Carroll County,New Hampshire,298,121,126,172
NH-005,Cheshire County,New Hampshire,349,115,132,217
NH-007,Coos County,New Hampshire,147,117,67,80
NH-009,Grafton County,New Hampshire,221,122,97,124
NH-011,Hillsborough County,New Hampshire,430,114,142,288
NH-013,Merrimack County,New Hampshire,379,113,134,245
NH-015,Rockingham County,New Hampshire,463,107,129,334
NH-017,Strafford County,New Hampshire,376,101,96,280
NH-019,Sullivan County,New Hampshire,292,118,130,162
NJ-001,Atlantic County,New Jersey,998,111,237,761
NJ-003,Bergen County,New Jersey,897,105,199,698
NJ-005,Burlington County,New Jersey,1025,106,194,831
NJ-007,Camden County,New Jersey,1079,101,177,902
NJ-009,Cape May County,New Jersey,1021,112,248,773
NJ-011,Cumberland County,New Jersey,1043,108,213,830
NJ-013,Essex County,New Jersey,957,115,243,714
NJ-015,Gloucester County,New Jersey,1090,96,159,931
NJ-017,Hudson County,New Jersey,1125,114,253,872
NJ-019,Hunterdon County,New Jersey,685,95,141,544
NJ-021,Mercer County,New Jersey,911,97,168,743
NJ-023,Middlesex County,New Jersey,989,114,237,752
NJ-025,Monmouth County,New Jersey,1009,116,260,749
NJ-027,Morris County,New Jersey,644,104,166,478
NJ-029,Ocean County,New Jersey,974,115,242,732
NJ-031,Passaic County,New Jersey,683,109,179,504
NJ-033,Salem County,New Jersey,1082,95,148,934
NJ-035,Somerset County,New Jersey,821,99,178,643
NJ-037,Sussex County,New Jersey,506,95,108,398
NJ-039,Union County,New Jersey,1023,116,264,759
NJ-041,Warren County,New Jersey,611,110,163,448
NM-001,Bernalillo County,New Mexico,1100,130,448,652
NM-003,Catron County,New Mexico,333,128,191,142
NM-005,Chaves County,New Mexico,2093,130,866,1227
NM-006,Cibola County,New Mexico,485,126,223,262
NM-007,Colfax County,New Mexico,283,122,120,163
NM-009,Curry County,New Mexico,1560,125,509,1051
NM-011,De Baca County,New Mexico,1733,126,580,1153
NM-013,Dona Ana County,New Mexico,2293,129,736,1557
NM-015,Eddy County,New Mexico,2399,128,792,1607
NM-017,Grant County,New Mexico,1211,128,482,729
NM-019,Guadalupe County,New Mexico,1228,126,410,818
NM-021,Harding County,New Mexico,1097,117,269,828
NM-023,Hidalgo County,New Mexico,1837,128,535,1302
NM-025,Lea County,New Mexico,2184,128,715,1469
NM-027,Lincoln County,New Mexico,1136,130,547,589
NM-028,Los Alamos County,New Mexico,389,130,245,144
NM-029,Luna County,New Mexico,2173,128,665,1508
NM-031,McKinley County,New Mexico,570,125,239,331
NM-033,Mora County,New Mexico,360,128,207,153
NM-035,Otero County,New Mexico,1571,130,633,938
NM-037,Quay County,New Mexico,1551,120,333,1218
NM-039,Rio Arriba County,New Mexico,284,129,171,113
NM-041,Roosevelt County,New Mexico,1700,127,563,1137
NM-043,Sandoval County,New Mexico,710,128,334,376
NM-045,San Juan County,New Mexico,909,124,281,628
NM-047,San Miguel County,New Mexico,885,125,310,575
NM-049,Santa Fe County,New Mexico,592,130,302,290
NM-051,Sierra County,New Mexico,1590,130,591,999
NM-053,Socorro County,New Mexico,1152,130,514,638
NM-055,Taos County,New Mexico,113,130,92,21
NM-057,Torrance County,New Mexico,731,129,392,339
NM-059,Union County,New Mexico,809,102,143,666
NM-061,Valencia County,New Mexico,1335,130,472,863
NY-001,Albany County,New York,485,97,87,398
NY-003,Allegany County,New York,304,88,40,264
NY-005,Bronx County,New York,1067,104,212,855
NY-007,Broome County,New York,363,80,34,329
NY-009,Cattaraugus County,New York,279,85,31,248
NY-011,Cayuga County,New York,379,59,-12,391
NY-013,Chautauqua County,New York,361,78,28,333
NY-015,Chemung County,New York,377,78,30,347
NY-017,Chenango County,New York,259,63,1,258
NY-019,Clinton County,New York,290,99,71,219
NY-021,Columbia County,New York,540,104,125,415
NY-023,Cortland County,New York,268,68,4,264
NY-025,Delaware County,New York,223,82,28,195
NY-027,Dutchess County,New York,643,111,191,452
NY-029,Erie County,New York,429,84,59,370
NY-031,Essex County,New York,169,97,41,128
NY-033,Franklin County,New York,202,96,55,147
NY-035,Fulton County,New York,298,80,33,265
NY-037,Genesee County,New York,387,68,11,376
NY-039,Greene County,New York,316,91,55,261
NY-041,Hamilton County,New York,131,91,32,99
NY-043,Herkimer County,New York,198,78,21,177
NY-045,Jefferson County,New York,353,83,56,297
NY-047,Kings County,New York,1119,111,233,886
NY-049,Lewis County,New York,211,90,43,168
NY-051,Livingston County,New York,419,75,26,393
NY-053,Madison County,New York,314,87,47,267
NY-055,Monroe County,New York,460,66,12,448
NY-057,Montgomery County,New York,448,78,33,415
NY-059,Nassau County,New York,934,107,205,729
NY-061,New York County,New York,1119,108,230,889
NY-063,Niagara County,New York,451,63,4,447
NY-065,Oneida County,New York,341,85,49,292
NY-067,Onondaga County,New York,435,87,59,376
NY-069,Ontario County,New York,400,67,0,400
NY-071,Orange County,New York,559,100,124,435
NY-073,Orleans County,New York,410,59,-13,423
NY-075,Oswego County,New York,397,90,71,326
NY-077,Otsego County,New York,220,59,-7,227
NY-079,Putnam County,New York,686,114,219,467
NY-081,Queens County,New York,1033,101,195,838
NY-083,Rensselaer County,New York,489,116,156,333
NY-085,Richmond County,New York,1136,116,279,857
NY-087,Rockland County,New York,782,111,202,580
NY-089,St. Lawrence County,New York,297,99,74,223
NY-091,Saratoga County,New York,433,102,104,329
NY-093,Schenectady County,New York,496,98,96,400
NY-095,Schoharie County,New York,286,79,27,259
NY-097,Schuyler County,New York,343,67,11,332
NY-099,Seneca County,New York,423,49,-35,458
NY-101,Steuben County,New York,325,80,30,295
NY-103,Suffolk County,New York,752,116,233,519
NY-105,Sullivan County,New York,318,97,71,247
NY-107,Tioga County,New York,367,74,21,346
NY-109,Tompkins County,New York,328,54,-20,348
NY-111,Ulster County,New York,414,104,110,304
NY-113,Warren County,New York,250,96,63,187
NY-115,Washington County,New York,422,111,124,298
NY-117,Wayne County,New York,408,55,-24,432
NY-119,Westchester County,New York,834,114,236,598
NY-121,Wyoming County,New York,306,82,33,273
NY-123,Yates County,New York,372,60,-14,386
NC-001,Alamance County,North Carolina,1302,54,-11,1313
NC-003,Alexander County,North Carolina,1084,44,-37,1121
NC-005,Alleghany County,North Carolina,433,81,42,391
NC-007,Anson County,North Carolina,1686,58,6,1680
NC-009,Ashe County,North Carolina,311,74,19,292
NC-011,Avery County,North Carolina,222,65,7,215
NC-013,Beaufort County,North Carolina,1597,45,-27,1624
NC-015,Bertie County,North Carolina,1569,90,133,1436
NC-017,Bladen County,North Carolina,1775,76,71,1704
NC-019,Brunswick County,North Carolina,1850,82,85,1765
NC-021,Buncombe County,North Carolina,569,60,-4,573
NC-023,Burke County,North Carolina,1067,59,0,1067
NC-025,Cabarrus County,North Carolina,1418,39,-71,1489
NC-027,Caldwell County,North Carolina,1009,51,-16,1025
NC-029,Camden County,North Carolina,1583,102,193,1390
NC-031,Carteret County,North Carolina,1747,48,-21,1768
NC-033,Caswell County,North Carolina,1229,40,-56,1285
NC-035,Catawba County,North Carolina,1260,58,15,1245
NC-037,Chatham County,North Carolina,1480,74,47,1433
NC-039,Cherokee County,North Carolina,786,26,-121,907
NC-041,Chowan County,North Carolina,1643,94,156,1487
NC-043,Clay County,North Carolina,624,52,-20,644
NC-045,Cleveland County,North Carolina,1290,46,-49,1339
NC-047,Columbus County,North Carolina,1814,74,74,1740
NC-049,Craven County,North Carolina,1649,59,24,1625
NC-051,Cumberland County,North Carolina,1755,73,60,1695
NC-053,Currituck County,North Carolina,1621,103,211,1410
NC-055,Dare County,North Carolina,1736,84,110,1626
NC-057,Davidson County,North Carolina,1254,45,-45,1299
NC-059,Davie County,North Carolina,1207,61,5,1202
NC-061,Duplin County,North Carolina,1586,48,-16,1602
NC-063,Durham County,North Carolina,1484,94,145,1339
NC-065,Edgecombe County,North Carolina,1529,68,41,1488
NC-067,Forsyth County,North Carolina,1143,45,-36,1179
NC-069,Franklin County,North Carolina,1426,80,82,1344
NC-071,Gaston County,North Carolina,1452,76,56,1396
NC-073,Gates County,North Carolina,1533,91,142,1391
NC-075,Graham County,North Carolina,515,25,-97,612
NC-077,Granville County,North Carolina,1369,96,140,1229
NC-079,Greene County,North Carolina,1628,59,26,1602
NC-081,Guilford County,North Carolina,1249,47,-17,1266
NC-083,Halifax County,North Carolina,1451,75,63,1388
NC-085,Harnett County,North Carolina,1630,70,44,1586
NC-087,Haywood County,North Carolina,247,45,-29,276
NC-089,Henderson County,North Carolina,624,32,-72,696
NC-091,Hertford County,North Carolina,1543,97,152,1391
NC-093,Hoke County,North Carolina,1757,90,135,1622
NC-095,Hyde County,North Carolina,1729,57,18,1711
NC-097,Iredell County,North Carolina,1225,68,27,1198
NC-099,Jackson County,North Carolina,359,54,-18,377
NC-101,Johnston County,North Carolina,1621,74,56,1565
NC-103,Jones County,North Carolina,1602,62,27,1575
NC-105,Lee County,North Carolina,1556,75,51,1505
NC-107,Lenoir County,North Carolina,1584,46,-20,1604
NC-109,Lincoln County,North Carolina,1340,74,42,1298
NC-111,McDowell County,North Carolina,908,48,-9,917
NC-113,Macon County,North Carolina,493,69,8,485
NC-115,Madison County,North Carolina,646,49,-28,674
NC-117,Martin County,North Carolina,1581,78,90,1491
NC-119,Mecklenburg County,North Carolina,1520,74,51,1469
NC-121,Mitchell County,North Carolina,307,46,-24,331
NC-123,Montgomery County,North Carolina,1636,85,110,1526
NC-125,Moore County,North Carolina,1668,95,157,1511
NC-127,Nash County,North Carolina,1475,77,70,1405
NC-129,New Hanover County,North Carolina,1891,89,117,1774
NC-131,Northampton County,North Carolina,1473,81,95,1378
NC-133,Onslow County,North Carolina,1655,59,8,1647
NC-135,Orange County,North Carolina,1326,71,55,1271
NC-137,Pamlico County,North Carolina,1698,40,-44,1742
NC-139,Pasquotank County,North Carolina,1612,102,192,1420
NC-141,Pender County,North Carolina,1748,77,76,1672
NC-143,Perquimans County,North Carolina,1615,97,169,1446
NC-145,Person County,North Carolina,1265,78,79,1186
NC-147,Pitt County,North Carolina,1610,60,18,1592
NC-149,Polk County,North Carolina,1167,33,-81,1248
NC-151,Randolph County,North Carolina,1412,69,31,1381
NC-153,Richmond County,North Carolina,1751,83,104,1647
NC-155,Robeson County,North Carolina,1871,83,113,1758
NC-157,Rockingham County,North Carolina,1217,48,-30,1247
NC-159,Rowan County,North Carolina,1282,45,-49,1331
NC-161,Rutherford County,North Carolina,1231,41,-43,1274
NC-163,Sampson County,North Carolina,1643,61,8,1635
NC-165,Scotland County,North Carolina,1856,100,190,1666
NC-167,Stanly County,North Carolina,1549,57,-26,1575
NC-169,Stokes County,North Carolina,1062,46,-33,1095
NC-171,Surry County,North Carolina,955,56,5,950
NC-173,Swain County,North Carolina,304,19,-81,385
NC-175,Transylvania County,North Carolina,522,65,2,520
NC-177,Tyrrell County,North Carolina,1707,89,129,1578
NC-179,Union County,North Carolina,1538,52,-3,1541
NC-181,Vance County,North Carolina,1363,86,113,1250
NC-183,Wake County,North Carolina,1564,91,127,1437
NC-185,Warren County,North Carolina,1396,82,92,1304
NC-187,Washington County,North Carolina,1614,79,102,1512
NC-189,Watauga County,North Carolina,305,74,22,283
NC-191,Wayne County,North Carolina,1629,62,27,1602
NC-193,Wilkes County,North Carolina,981,71,33,948
NC-195,Wilson County,North Carolina,1634,83,99,1535
NC-197,Yadkin County,North Carolina,1069,52,-15,1084
NC-199,Yancey County,North Carolina,280,43,-35,315
ND-001,Adams County,North Dakota,560,94,89,471
ND-003,Barnes County,North Dakota,615,125,190,425
ND-005,Benson County,North Dakota,537,125,183,354
ND-007,Billings County,North Dakota,594,109,122,472
ND-009,Bottineau County,North Dakota,539,125,193,346
ND-011,Bowman County,North Dakota,573,99,99,474
ND-013,Burke County,North Dakota,440,116,129,311
ND-015,Burleigh County,North Dakota,526,88,62,464
ND-017,Cass County,North Dakota,686,122,190,496
ND-019,Cavalier County,North Dakota,457,125,177,280
ND-021,Dickey County,North Dakota,591,101,95,496
ND-023,Divide County,North Dakota,528,126,210,318
ND-025,Dunn County,North Dakota,591,115,149,442
ND-027,Eddy County,North Dakota,555,123,164,391
ND-029,Emmons County,North Dakota,595,85,53,542
ND-031,Foster County,North Dakota,541,119,138,403
ND-033,Golden Valley County,North Dakota,601,109,115,486
ND-035,Grand Forks County,North Dakota,614,124,185,429
ND-037,Grant County,North Dakota,576,85,57,519
ND-039,Griggs County,North Dakota,550,121,156,394
ND-041,Hettinger County,North Dakota,528,92,71,457
ND-043,Kidder County,North Dakota,505,95,74,431
ND-045,LaMoure County,North Dakota,612,115,145,467
ND-047,Logan County,North Dakota,538,106,92,446
ND-049,McHenry County,North Dakota,570,122,161,409
ND-051,McIntosh County,North Dakota,543,100,84,459
ND-053,McKenzie County,North Dakota,621,115,169,452
ND-055,McLean County,North Dakota,558,117,127,431
ND-057,Mercer County,North Dakota,580,107,117,463
ND-059,Morton County,North Dakota,567,91,74,493
ND-061,Mountrail County,North Dakota,498,120,141,357
ND-063,Nelson County,North Dakota,546,125,186,360
ND-065,Oliver County,North Dakota,547,92,65,482
ND-067,Pembina County,North Dakota,572,125,209,363
ND-069,Pierce County,North Dakota,522,124,182,340
ND-071,Ramsey County,North Dakota,537,125,187,350
ND-073,Ransom County,North Dakota,683,122,177,506
ND-075,Renville County,North Dakota,505,117,135,370
ND-077,Richland County,North Dakota,750,124,219,531
ND-079,Rolette County,North Dakota,460,127,207,253
ND-081,Sargent County,North Dakota,668,110,128,540
ND-083,Sheridan County,North Dakota,466,95,61,405
ND-085,Sioux County,North Dakota,606,82,46,560
ND-087,Slope County,North Dakota,567,94,79,488
ND-089,Stark County,North Dakota,547,100,87,460
ND-091,Steele County,North Dakota,508,101,82,426
ND-093,Stutsman County,North Dakota,579,123,156,423
ND-095,Towner County,North Dakota,497,127,219,278
ND-097,Traill County,North Dakota,584,108,100,484
ND-099,Walsh County,North Dakota,580,125,219,361
ND-101,Ward County,North Dakota,515,118,125,390
ND-103,Wells County,North Dakota,469,100,83,386
ND-105,Williams County,North Dakota,593,125,214,379
OH-001,Adams County,Ohio,811,34,-78,889
OH-003,Allen County,Ohio,791,58,-1,792
OH-005,Ashland County,Ohio,540,49,-36,576
OH-007,Ashtabula County,Ohio,459,69,19,440
OH-009,Athens County,Ohio,706,37,-74,780
OH-011,Auglaize County,Ohio,746,51,-36,782
OH-013,Belmont County,Ohio,598,33,-85,683
OH-015,Brown County,Ohio,810,43,-59,869
OH-017,Butler County,Ohio,907,45,-47,954
OH-019,Carroll County,Ohio,562,55,-16,578
OH-021,Champaign County,Ohio,664,32,-90,754
OH-023,Clark County,Ohio,772,56,-26,798
OH-025,Clermont County,Ohio,947,58,-8,955
OH-027,Clinton County,Ohio,867,76,64,803
OH-029,Columbiana County,Ohio,494,45,-42,536
OH-031,Coshocton County,Ohio,624,47,-35,659
OH-033,Crawford County,Ohio,651,66,10,641
OH-035,Cuyahoga County,Ohio,617,53,-15,632
OH-037,Darke County,Ohio,707,42,-70,777
OH-039,Defiance County,Ohio,710,47,-42,752
OH-041,Delaware County,Ohio,732,35,-84,816
OH-043,Erie County,Ohio,676,37,-83,759
OH-045,Fairfield County,Ohio,690,30,-113,803
OH-047,Fayette County,Ohio,794,63,6,788
OH-049,Franklin County,Ohio,847,46,-43,890
OH-051,Fulton County,Ohio,719,65,16,703
OH-053,Gallia County,Ohio,764,19,-156,920
OH-055,Geauga County,Ohio,447,69,19,428
OH-057,Greene County,Ohio,877,72,40,837
OH-059,Guernsey County,Ohio,688,61,-1,689
OH-061,Hamilton County,Ohio,1013,58,-16,1029
OH-063,Hancock County,Ohio,793,67,22,771
OH-065,Hardin County,Ohio,732,58,-10,742
OH-067,Harrison County,Ohio,603,53,-32,635
OH-069,Henry County,Ohio,767,61,8,759
OH-071,Highland County,Ohio,801,62,-3,804
OH-073,Hocking County,Ohio,666,33,-99,765
OH-075,Holmes County,Ohio,553,45,-45,598
OH-077,Huron County,Ohio,601,44,-62,663
OH-079,Jackson County,Ohio,753,34,-88,841
OH-081,Jefferson County,Ohio,563,30,-96,659
OH-083,Knox County,Ohio,527,28,-94,621
OH-085,Lake County,Ohio,567,75,45,522
OH-087,Lawrence County,Ohio,912,54,-11,923
OH-089,Licking County,Ohio,602,24,-109,711
OH-091,Logan County,Ohio,636,35,-82,718
OH-093,Lorain County,Ohio,591,27,-106,697
OH-095,Lucas County,Ohio,863,88,86,777
OH-097,Madison County,Ohio,783,58,-17,800
OH-099,Mahoning County,Ohio,509,72,26,483
OH-101,Marion County,Ohio,731,55,-22,753
OH-103,Medina County,Ohio,549,42,-64,613
OH-105,Meigs County,Ohio,715,20,-147,862
OH-107,Mercer County,Ohio,708,41,-63,771
OH-109,Miami County,Ohio,846,64,0,846
OH-111,Monroe County,Ohio,631,29,-95,726
OH-113,Montgomery County,Ohio,933,70,35,898
OH-115,Morgan County,Ohio,692,37,-65,757
OH-117,Morrow County,Ohio,591,44,-53,644
OH-119,Muskingum County,Ohio,701,51,-12,713
OH-121,Noble County,Ohio,681,40,-51,732
OH-123,Ottawa County,Ohio,768,53,-24,792
OH-125,Paulding County,Ohio,758,51,-31,789
OH-127,Perry County,Ohio,650,41,-62,712
OH-129,Pickaway County,Ohio,819,35,-88,907
OH-131,Pike County,Ohio,853,58,-5,858
OH-133,Portage County,Ohio,496,63,9,487
OH-135,Preble County,Ohio,705,31,-92,797
OH-137,Putnam County,Ohio,788,56,-3,791
OH-139,Richland County,Ohio,557,60,-1,558
OH-141,Ross County,Ohio,824,44,-45,869
OH-143,Sandusky County,Ohio,728,47,-51,779
OH-145,Scioto County,Ohio,884,54,-14,898
OH-147,Seneca County,Ohio,690,52,-33,723
OH-149,Shelby County,Ohio,713,44,-60,773
OH-151,Stark County,Ohio,577,61,9,568
OH-153,Summit County,Ohio,582,53,-19,601
OH-155,Trumbull County,Ohio,503,74,37,466
OH-157,Tuscarawas County,Ohio,642,60,5,637
OH-159,Union County,Ohio,707,32,-83,790
OH-161,Van Wert County,Ohio,775,56,-12,787
OH-163,Vinton County,Ohio,690,29,-103,793
OH-165,Warren County,Ohio,982,71,53,929
OH-167,Washington County,Ohio,776,39,-52,828
OH-169,Wayne County,Ohio,547,42,-50,597
OH-171,Williams County,Ohio,621,49,-46,667
OH-173,Wood County,Ohio,827,73,42,785
OH-175,Wyandot County,Ohio,758,66,10,748
OK-001,Adair County,Oklahoma,1822,105,234,1588
OK-003,Alfalfa County,Oklahoma,1933,88,95,1838
OK-005,Atoka County,Oklahoma,2388,113,321,2067
OK-007,Beaver County,Oklahoma,1592,64,2,1590
OK-009,Beckham County,Oklahoma,2151,114,293,1858
OK-011,Blaine County,Oklahoma,2021,93,142,1879
OK-013,Bryan County,Oklahoma,2645,121,462,2183
OK-015,Caddo County,Oklahoma,2194,108,256,1938
OK-017,Canadian County,Oklahoma,2066,96,175,1891
OK-019,Carter County,Oklahoma,2470,110,262,2208
OK-021,Cherokee County,Oklahoma,1930,91,154,1776
OK-023,Choctaw County,Oklahoma,2467,121,423,2044
OK-025,Cimarron County,Oklahoma,1182,67,28,1154
OK-027,Cleveland County,Oklahoma,2131,93,153,1978
OK-029,Coal County,Oklahoma,2359,108,276,2083
OK-031,Comanche County,Oklahoma,2431,114,351,2080
OK-033,Cotton County,Oklahoma,2684,117,409,2275
OK-035,Craig County,Oklahoma,1826,78,55,1771
OK-037,Creek County,Oklahoma,1970,78,48,1922
OK-039,Custer County,Oklahoma,2035,99,193,1842
OK-041,Delaware County,Oklahoma,1764,90,106,1658
OK-043,Dewey County,Oklahoma,1902,95,148,1754
OK-045,Ellis County,Oklahoma,1766,94,129,1637
OK-047,Garfield County,Oklahoma,1997,95,133,1864
OK-049,Garvin County,Oklahoma,2347,105,239,2108
OK-051,Grady County,Oklahoma,2196,108,253,1943
OK-053,Grant County,Oklahoma,1985,94,142,1843
OK-055,Greer County,Oklahoma,2338,115,306,2032
OK-057,Harmon County,Oklahoma,2451,117,364,2087
OK-059,Harper County,Oklahoma,1738,66,7,1731
OK-061,Haskell County,Oklahoma,2272,110,290,1982
OK-063,Hughes County,Oklahoma,2166,98,181,1985
OK-065,Jackson County,Oklahoma,2582,119,391,2191
OK-067,Jefferson County,Oklahoma,2659,114,335,2324
OK-069,Johnston County,Oklahoma,2488,117,373,2115
OK-071,Kay County,Oklahoma,2023,99,181,1842
OK-073,Kingfisher County,Oklahoma,2084,86,79,2005
OK-075,Kiowa County,Oklahoma,2356,114,325,2031
OK-077,Latimer County,Oklahoma,2170,108,276,1894
OK-079,Le Flore County,Oklahoma,2114,118,343,1771
OK-081,Lincoln County,Oklahoma,2028,74,16,2012
OK-083,Logan County,Oklahoma,2027,75,57,1970
OK-085,Love County,Oklahoma,2630,116,336,2294
OK-087,McClain County,Oklahoma,2190,98,206,1984
OK-089,McCurtain County,Oklahoma,2148,117,366,1782
OK-091,McIntosh County,Oklahoma,2181,93,147,2034
OK-093,Major County,Oklahoma,1959,85,82,1877
OK-095,Marshall County,Oklahoma,2612,117,381,2231
OK-097,Mayes County,Oklahoma,1914,78,40,1874
OK-099,Murray County,Oklahoma,2400,113,294,2106
OK-101,Muskogee County,Oklahoma,2165,91,155,2010
OK-103,Noble County,Oklahoma,2061,96,170,1891
OK-105,Nowata County,Oklahoma,1873,78,69,1804
OK-107,Okfuskee County,Oklahoma,2046,84,72,1974
OK-109,Oklahoma County,Oklahoma,2068,87,95,1973
OK-111,Okmulgee County,Oklahoma,2068,81,46,2022
OK-113,Osage County,Oklahoma,1922,92,128,1794
OK-115,Ottawa County,Oklahoma,1884,103,206,1678
OK-117,Pawnee County,Oklahoma,2026,95,137,1889
OK-119,Payne County,Oklahoma,2059,94,132,1927
OK-121,Pittsburg County,Oklahoma,2176,92,156,2020
OK-123,Pontotoc County,Oklahoma,2327,112,307,2020
OK-125,Pottawatomie County,Oklahoma,2145,92,135,2010
OK-127,Pushmataha County,Oklahoma,2207,113,347,1860
OK-129,Roger Mills County,Oklahoma,1989,110,244,1745
OK-131,Rogers County,Oklahoma,1970,83,78,1892
OK-133,Seminole County,Oklahoma,2164,99,172,1992
